sku,bag_closure,bag_compartment,_store,_attribute_set,_type,_category,_root_category,_product_websites,art,blouse_color,blouse_fabric,bottom_color,bottom_fabric,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,dupatta_color,dupatta_fabric,fabric,featured,fit,gallery,gift_message_available,has_options,image,image_label,kurta_color,kurta_fabric,lehenga_color,lehenga_fabric,length,mage_featured_product,manufacturer,material,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,neck,news_from_date,news_to_date,occasion,options_container,our_brand,page_layout,pattern,price,required_options,saree_border,saree_color,saree_fabric,saree_style,short_description,size,sleeve,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,timershow,updated_at,url_key,url_path,visibility,weight,work,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_custom_option_store,_custom_option_type,_custom_option_title,_custom_option_is_required,_custom_option_price,_custom_option_sku,_custom_option_max_characters,_custom_option_sort_order,_custom_option_row_title,_custom_option_row_price,_custom_option_row_sku,_custom_option_row_sort,saree_work,style,stitching
KFFB30724,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Patiala Suits,Kraftstory Categories,base,,,,Magenta,Santoon,,,,,,,,,Semi-Stitched Patiala suit with 2.25 meters Kurta 3 meters salwar and 2.25 meters dupatta dress material,Green,Chiffon,,,,,,,,,Green,Georgette,,,,,,,,Buy Patiala style semi-stitched Salwar suit of kurta Green color and salwar of Magenta color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Patiala style semi-stitched Salwar suit of kurta Green color and salwar of Magenta color Online only at KraftStory,,3065,,,Patiala style semi-stitched Salwar suit of kurta Green color and salwar of Magenta color,,,,,,Fabiona,,,2358,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patiala,Semi-Stitched
KFFB30725,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Patiala Suits,Kraftstory Categories,base,,,,Pink,Santoon,,,,,,,,,Semi-Stitched Patiala suit with 2.25 meters Kurta 3 meters salwar and 2.25 meters dupatta dress material,Yellow,Chiffon,,,,,,,,,Pink,Georgette,,,,,,,,Buy Patiala style semi-stitched Salwar suit of kurta Pink color and salwar of Pink color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Patiala style semi-stitched Salwar suit of kurta Pink color and salwar of Pink color Online only at KraftStory,,3065,,,Patiala style semi-stitched Salwar suit of kurta Pink color and salwar of Pink color,,,,,,Fabiona,,,2358,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patiala,Semi-Stitched
KFFB30726,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Patiala Suits,Kraftstory Categories,base,,,,Pink,Santoon,,,,,,,,,Semi-Stitched Patiala suit with 2.25 meters Kurta 3 meters salwar and 2.25 meters dupatta dress material,Pink,Chiffon,,,,,,,,,Pink,Georgette,,,,,,,,Buy Patiala style semi-stitched Salwar suit of kurta Pink color and salwar of Pink color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Patiala style semi-stitched Salwar suit of kurta Pink color and salwar of Pink color Online only at KraftStory,,3065,,,Patiala style semi-stitched Salwar suit of kurta Pink color and salwar of Pink color,,,,,,Fabiona,,,2358,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patiala,Semi-Stitched
KFFB30727,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Patiala Suits,Kraftstory Categories,base,,,,Green,Santoon,,,,,,,,,Semi-Stitched Patiala suit with 2.25 meters Kurta 3 meters salwar and 2.25 meters dupatta dress material,Grey,Chiffon,,,,,,,,,Grey,Georgette,,,,,,,,Buy Patiala style semi-stitched Salwar suit of kurta Grey color and salwar of Green color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Patiala style semi-stitched Salwar suit of kurta Grey color and salwar of Green color Online only at KraftStory,,3065,,,Patiala style semi-stitched Salwar suit of kurta Grey color and salwar of Green color,,,,,,Fabiona,,,2358,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patiala,Semi-Stitched
KFFB30728,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Patiala Suits,Kraftstory Categories,base,,,,Cream,Santoon,,,,,,,,,Semi-Stitched Patiala suit with 2.25 meters Kurta 3 meters salwar and 2.25 meters dupatta dress material,Pink,Chiffon,,,,,,,,,Cream,Georgette,,,,,,,,Buy Patiala style semi-stitched Salwar suit of kurta Cream color and salwar of Cream color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Patiala style semi-stitched Salwar suit of kurta Cream color and salwar of Cream color Online only at KraftStory,,3065,,,Patiala style semi-stitched Salwar suit of kurta Cream color and salwar of Cream color,,,,,,Fabiona,,,2358,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patiala,Semi-Stitched
KFFB30729,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Patiala Suits,Kraftstory Categories,base,,,,Red,Santoon,,,,,,,,,Semi-Stitched Patiala suit with 2.25 meters Kurta 3 meters salwar and 2.25 meters dupatta dress material,Cream,Chiffon,,,,,,,,,Cream,Georgette,,,,,,,,Buy Patiala style semi-stitched Salwar suit of kurta Cream color and salwar of Red color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Patiala style semi-stitched Salwar suit of kurta Cream color and salwar of Red color Online only at KraftStory,,3065,,,Patiala style semi-stitched Salwar suit of kurta Cream color and salwar of Red color,,,,,,Fabiona,,,2358,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patiala,Semi-Stitched
KFFB30730,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Patiala Suits,Kraftstory Categories,base,,,,Purple,Santoon,,,,,,,,,Semi-Stitched Patiala suit with 2.25 meters Kurta 3 meters salwar and 2.25 meters dupatta dress material,Purple,Chiffon,,,,,,,,,Yellow,Georgette,,,,,,,,Buy Patiala style semi-stitched Salwar suit of kurta Yellow color and salwar of Purple color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Patiala style semi-stitched Salwar suit of kurta Yellow color and salwar of Purple color Online only at KraftStory,,3065,,,Patiala style semi-stitched Salwar suit of kurta Yellow color and salwar of Purple color,,,,,,Fabiona,,,2358,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patiala,Semi-Stitched
KFFB30731,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Patiala Suits,Kraftstory Categories,base,,,,Magenta,Santoon,,,,,,,,,Semi-Stitched Patiala suit with 2.25 meters Kurta 3 meters salwar and 2.25 meters dupatta dress material,Violet,Chiffon,,,,,,,,,Violet,Georgette,,,,,,,,Buy Patiala style semi-stitched Salwar suit of kurta Violet color and salwar of Magenta color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Patiala style semi-stitched Salwar suit of kurta Violet color and salwar of Magenta color Online only at KraftStory,,3065,,,Patiala style semi-stitched Salwar suit of kurta Violet color and salwar of Magenta color,,,,,,Fabiona,,,2358,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patiala,Semi-Stitched
KFFB30732,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Patiala Suits,Kraftstory Categories,base,,,,Red,Santoon,,,,,,,,,Semi-Stitched Patiala suit with 2.25 meters Kurta 3 meters salwar and 2.25 meters dupatta dress material,Green,Chiffon,,,,,,,,,Red,Georgette,,,,,,,,Buy Patiala style semi-stitched Salwar suit of kurta Red color and salwar of Red color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Patiala style semi-stitched Salwar suit of kurta Red color and salwar of Red color Online only at KraftStory,,3065,,,Patiala style semi-stitched Salwar suit of kurta Red color and salwar of Red color,,,,,,Fabiona,,,2358,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patiala,Semi-Stitched
KFFB30733,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Salwar Suits,Kraftstory Categories,base,,,,Orange,Santoon,,,,,,,,,Semi-Stitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Orange,Chiffon,,,,,,,,,Orange,Georgette,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Orange color and salwar of Orange color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Orange color and salwar of Orange color Online only at KraftStory,,5551,,,Straight style semi-stitched Salwar suit of kurta Orange color and salwar of Orange color,,,,,,Fabiona,,,4270,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Semi-Stitched
KFFB30734,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Salwar Suits,Kraftstory Categories,base,,,,Red,Santoon,,,,,,,,,Semi-Stitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Red,Chiffon,,,,,,,,,Cream,Georgette,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Cream color and salwar of Red color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Cream color and salwar of Red color Online only at KraftStory,,6001,,,Straight style semi-stitched Salwar suit of kurta Cream color and salwar of Red color,,,,,,Fabiona,,,4616,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Semi-Stitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Resham,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30735,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Salwar Suits,Kraftstory Categories,base,,,,Black,Santoon,,,,,,,,,Semi-Stitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Red,Chiffon,,,,,,,,,Red,Georgette,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Red color and salwar of Black color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Red color and salwar of Black color Online only at KraftStory,,8005,,,Straight style semi-stitched Salwar suit of kurta Red color and salwar of Black color,,,,,,Fabiona,,,6158,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Semi-Stitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Resham,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30736,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Salwar Suits,Kraftstory Categories,base,,,,Blue,Santoon,,,,,,,,,Semi-Stitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Pink,Chiffon,,,,,,,,,Pink,Georgette,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Pink color and salwar of Blue color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Pink color and salwar of Blue color Online only at KraftStory,,5673,,,Straight style semi-stitched Salwar suit of kurta Pink color and salwar of Blue color,,,,,,Fabiona,,,4364,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Semi-Stitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Resham,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30737,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Salwar Suits,Kraftstory Categories,base,,,,Green,Santoon,,,,,,,,,Semi-Stitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,White,Chiffon,,,,,,,,,White,Georgette,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta White color and salwar of Green color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta White color and salwar of Green color Online only at KraftStory,,5204,,,Straight style semi-stitched Salwar suit of kurta White color and salwar of Green color,,,,,,Fabiona,,,4003,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Semi-Stitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Resham,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30738,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Salwar Suits,Kraftstory Categories,base,,,,Black,Santoon,,,,,,,,,Semi-Stitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Black,Chiffon,,,,,,,,,Grey,Georgette,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Grey color and salwar of Black color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Grey color and salwar of Black color Online only at KraftStory,,6001,,,Straight style semi-stitched Salwar suit of kurta Grey color and salwar of Black color,,,,,,Fabiona,,,4616,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Semi-Stitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Resham,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30739,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Salwar Suits,Kraftstory Categories,base,,,,Pink,Santoon,,,,,,,,,Semi-Stitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Pink,Chiffon,,,,,,,,,Pink,Georgette,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Pink color and salwar of Pink color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Pink color and salwar of Pink color Online only at KraftStory,,5654,,,Straight style semi-stitched Salwar suit of kurta Pink color and salwar of Pink color,,,,,,Fabiona,,,4349,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Semi-Stitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Resham,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30740,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Salwar Suits,Kraftstory Categories,base,,,,Yellow,Santoon,,,,,,,,,Semi-Stitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Pink,Chiffon,,,,,,,,,Navy Blue,Georgette,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Navy Blue color and salwar of Yellow color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Navy Blue color and salwar of Yellow color Online only at KraftStory,,6430,,,Straight style semi-stitched Salwar suit of kurta Navy Blue color and salwar of Yellow color,,,,,,Fabiona,,,4946,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Semi-Stitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Resham,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30741,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Salwar Suits,Kraftstory Categories,base,,,,Orange,Santoon,,,,,,,,,Semi-Stitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Orange,Chiffon,,,,,,,,,Cream,Georgette,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Cream color and salwar of Orange color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Cream color and salwar of Orange color Online only at KraftStory,,5980,,,Straight style semi-stitched Salwar suit of kurta Cream color and salwar of Orange color,,,,,,Fabiona,,,4600,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Semi-Stitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Resham,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30742,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Salwar Suits,Kraftstory Categories,base,,,,Pink,Santoon,,,,,,,,,Semi-Stitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Pink,Chiffon,,,,,,,,,Cream,Georgette,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Cream color and salwar of Pink color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Cream color and salwar of Pink color Online only at KraftStory,,8639,,,Straight style semi-stitched Salwar suit of kurta Cream color and salwar of Pink color,,,,,,Fabiona,,,6645,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Semi-Stitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Resham,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30743,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Salwar Suits,Kraftstory Categories,base,,,,Orange,Santoon,,,,,,,,,Semi-Stitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Orange,Chiffon,,,,,,,,,Brown,Georgette,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Brown color and salwar of Orange color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Brown color and salwar of Orange color Online only at KraftStory,,8126,,,Straight style semi-stitched Salwar suit of kurta Brown color and salwar of Orange color,,,,,,Fabiona,,,6251,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Semi-Stitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Resham,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30744,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Salwar Suits,Kraftstory Categories,base,,,,Pink,Santoon,,,,,,,,,Semi-Stitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Pink,Chiffon,,,,,,,,,Black,Jacquard,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Black color and salwar of Pink color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Black color and salwar of Pink color Online only at KraftStory,,8434,,,Straight style semi-stitched Salwar suit of kurta Black color and salwar of Pink color,,,,,,Fabiona,,,6488,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Semi-Stitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Resham,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30745,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Salwar Suits,Kraftstory Categories,base,,,,Yellow,Santoon,,,,,,,,,Semi-Stitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Yellow,Chiffon,,,,,,,,,Green,Silk,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Green color and salwar of Yellow color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Green color and salwar of Yellow color Online only at KraftStory,,7514,,,Straight style semi-stitched Salwar suit of kurta Green color and salwar of Yellow color,,,,,,Fabiona,,,5780,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Semi-Stitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Resham,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30746,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Salwar Suits,Kraftstory Categories,base,,,,Green,Santoon,,,,,,,,,Semi-Stitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Green,Chiffon,,,,,,,,,Yellow,Georgette,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Yellow color and salwar of Green color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Yellow color and salwar of Green color Online only at KraftStory,,7922,,,Straight style semi-stitched Salwar suit of kurta Yellow color and salwar of Green color,,,,,,Fabiona,,,6094,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Semi-Stitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Resham,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30747,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Salwar Suits,Kraftstory Categories,base,,,,Brown,Santoon,,,,,,,,,Semi-Stitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Brown,Chiffon,,,,,,,,,Green,Georgette,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Green color and salwar of Brown color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Green color and salwar of Brown color Online only at KraftStory,,7576,,,Straight style semi-stitched Salwar suit of kurta Green color and salwar of Brown color,,,,,,Fabiona,,,5828,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Semi-Stitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Resham,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30748,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Salwar Suits,Kraftstory Categories,base,,,,Green,Santoon,,,,,,,,,Semi-Stitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Green,Chiffon,,,,,,,,,Grey,Georgette,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Grey color and salwar of Green color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Grey color and salwar of Green color Online only at KraftStory,,8484,,,Straight style semi-stitched Salwar suit of kurta Grey color and salwar of Green color,,,,,,Fabiona,,,6526,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Semi-Stitched
